Word,Answer,Score,Occurrence,Green,Yellow,Weighted Sum
amlas,FALSE,3903517,2473,490,1983,1481.5
spoon,TRUE,3902304,2187,933,1254,1560
polls,FALSE,3902183,2285,731,1554,1508
scuts,FALSE,3901284,2190,746,1444,1468
fjeld,FALSE,3901259,2308,595,1713,1451.5
hills,FALSE,3901169,2292,581,1711,1436.5
barry,FALSE,3901120,2430,1156,1274,1793
avast,FALSE,3900958,2343,887,1456,1615
tempt,FALSE,3900869,2367,755,1612,1561
plebe,FALSE,3899585.5,2317,968,1349,1642.5
khoum,FALSE,3899466,2009,532,1477,1270.5
howfs,FALSE,3898042,2071,445,1626,1258
swans,FALSE,3897322,2271,935,1336,1603
yechy,FALSE,3897053,2300,696,1604,1498
unpen,FALSE,3897022.5,2409,626,1783,1517.5
bucko,FALSE,3896605,2047,528,1519,1287.5
koses,FALSE,3896437,2549,733,1816,1641
ahigh,FALSE,3896424,2235,766,1469,1500.5
enzym,FALSE,3895973,2356,215,2141,1285.5
bided,FALSE,3895730.5,2340,886,1454,1613
spins,FALSE,3895581,2161,911,1250,1536
micky,FALSE,3894626,2012,784,1228,1398
dills,FALSE,3894434,2283,623,1660,1453
hafiz,FALSE,3894396,2177,560,1617,1368.5
jirre,FALSE,3893784,2567,961,1606,1764
comma,TRUE,3893768.5,2328,670,1658,1499
draff,FALSE,3893741,2323,746,1577,1534.5
preve,FALSE,3893622.5,2388,1056,1332,1722
wuxia,FALSE,3893377,2244,503,1741,1373.5
odour,FALSE,3893198,2337,599,1738,1468
drama,TRUE,3893115,2414,817,1597,1615.5
animi,FALSE,3893037,2404,573,1831,1488.5
agila,FALSE,3892956,2504,645,1859,1574.5
saggy,FALSE,3892667.5,2244,1177,1067,1710.5
sappy,TRUE,3892177,2290,1142,1148,1716
caboc,FALSE,3891644.5,2297,722,1575,1509.5
coxib,FALSE,3891584,2072,658,1414,1365
ingan,FALSE,3891559.5,2406,481,1925,1443.5
gugas,FALSE,3891363,2284,567,1717,1425.5
hokum,FALSE,3890906,2009,484,1525,1246.5
nihil,FALSE,3890763,2224,562,1662,1393
logos,FALSE,3890607,2239,602,1637,1420.5
howks,FALSE,3890577,2066,465,1601,1265.5
pinon,FALSE,3890302.5,2216,745,1471,1480.5
pally,FALSE,3890225,2320,1084,1236,1702
kirks,FALSE,3890107.5,2304,476,1828,1390
ionic,TRUE,3890044,2318,641,1677,1479.5
keeno,FALSE,3890011.5,2481,679,1802,1580
ousts,FALSE,3889889,2415,482,1933,1448.5
poupt,FALSE,3889665,2143,889,1254,1516
blurb,TRUE,3889457,2209,702,1507,1455.5
hemes,FALSE,3889299,2351,726,1625,1538.5
apeek,FALSE,3888505.5,2513,810,1703,1661.5
skivy,FALSE,3888496,2033,1052,981,1542.5
lusts,FALSE,3888407,2390,529,1861,1459.5
gucks,FALSE,3888264,2025,448,1577,1236.5
twats,FALSE,3888134,2388,675,1713,1531.5
sculs,FALSE,3887624,2171,769,1402,1470
knell,FALSE,3887229,2456,602,1854,1529
jacks,FALSE,3886867,2204,471,1733,1337.5
bufty,FALSE,3886862,2015,887,1128,1451
snoop,TRUE,3886840,2187,885,1302,1536
chocs,FALSE,3886449,2118,774,1344,1446
dumbs,FALSE,3885780,2010,418,1592,1214
stobs,FALSE,3885690,2225,747,1478,1486
potts,FALSE,3885648,2304,707,1597,1505.5
avail,TRUE,3885243,2353,777,1576,1565
qubit,FALSE,3885146,2067,677,1390,1372
yeeds,FALSE,3885132.5,2461,530,1931,1495.5
tawts,FALSE,3885008,2388,654,1734,1521
dandy,TRUE,3885004,2246,987,1259,1616.5
falls,FALSE,3884935,2382,750,1632,1566
foots,FALSE,3884836,2165,834,1331,1499.5
fifed,FALSE,3884738,2280,799,1481,1539.5
azuki,FALSE,3884597,2250,374,1876,1312
basts,FALSE,3884451,2461,732,1729,1596.5
hakea,FALSE,3884159,2546,767,1779,1656.5
mucks,FALSE,3883992,2023,440,1583,1231.5
kreep,FALSE,3883877.5,2441,838,1603,1639.5
punky,FALSE,3883302,1972,886,1086,1429
bania,FALSE,3883146,2373,838,1535,1605.5
ponzu,FALSE,3882775,2061,581,1480,1321
india,FALSE,3882770,2476,418,2058,1447
demes,FALSE,3882564,2342,768,1574,1555
kroon,FALSE,3882409,2262,793,1469,1527.5
cabob,FALSE,3882194,2297,702,1595,1499.5
nonyl,FALSE,3881473,2288,614,1674,1451
albas,FALSE,3881172,2442,598,1844,1520
usury,FALSE,3881009,2329,730,1599,1529.5
kiack,FALSE,3880986.5,2206,794,1412,1500
laika,FALSE,3880680,2406,777,1629,1591.5
hotch,FALSE,3880298,2167,750,1417,1458.5
mikva,FALSE,3879301,2205,431,1774,1318
phlox,FALSE,3879070,2083,538,1545,1310.5
seise,FALSE,3878183.5,2321,1469,852,1895
funks,FALSE,3878012,2034,552,1482,1293
ditts,FALSE,3877899,2302,599,1703,1450.5
knees,FALSE,3877816.5,2426,638,1788,1532
pacta,FALSE,3876949,2370,705,1665,1537.5
ewers,FALSE,3876906.5,2705,481,2224,1593
hoove,FALSE,3876596,2257,1062,1195,1659.5
gauzy,FALSE,3875893,2118,968,1150,1543
crock,TRUE,3875326,2160,974,1186,1567
eches,FALSE,3875297,2501,475,2026,1488
cabal,TRUE,3874516,2272,878,1394,1575
sammy,FALSE,3874436.5,2242,1163,1079,1702.5
skirr,FALSE,3874425,2304,1006,1298,1655
adapt,TRUE,3873755,2292,771,1521,1531.5
patty,TRUE,3873690,2339,1060,1279,1699.5
wombs,FALSE,3873548,2050,483,1567,1266.5
droop,TRUE,3872506,2226,810,1416,1518
jived,FALSE,3872210,2249,707,1542,1478
kiosk,TRUE,3871635.5,2140,750,1390,1445
mauzy,FALSE,3871621,2116,960,1156,1538
fools,FALSE,3871176,2146,857,1289,1501.5
nancy,FALSE,3870945,2324,996,1328,1660
ivies,FALSE,3870616,2470,669,1801,1569.5
reede,FALSE,3870324.5,2263,1017,1246,1640
oobit,FALSE,3870293,2254,788,1466,1521
gelly,FALSE,3870276,2421,995,1426,1708
neddy,FALSE,3869740,2393,787,1606,1590
katti,FALSE,3869348,2425,585,1840,1505
yeggs,FALSE,3869079.5,2391,427,1964,1409
nymph,TRUE,3868960,1990,310,1680,1150
slomo,FALSE,3868568,2237,937,1300,1587
basis,TRUE,3868301,2441,751,1690,1596
snaws,FALSE,3868252,2271,821,1450,1546
atman,FALSE,3868144,2424,572,1852,1498
birrs,FALSE,3867172,2369,726,1643,1547.5
boons,FALSE,3867020,2108,914,1194,1511
shyly,TRUE,3866744,2062,1065,997,1563.5
snips,FALSE,3866301,2161,805,1356,1483
nulls,FALSE,3866192,2273,533,1740,1403
risps,FALSE,3865897,2448,473,1975,1460.5
frorn,FALSE,3865598,2267,929,1338,1598
jougs,FALSE,3865416,2075,576,1499,1325.5
iroko,FALSE,3865046,2359,658,1701,1508.5
chump,TRUE,3865006,1928,631,1297,1279.5
pekoe,FALSE,3864781,2277,952,1325,1614.5
hevea,FALSE,3863846,2493,742,1751,1617.5
wowed,FALSE,3863478.5,2293,824,1469,1558.5
lammy,FALSE,3862954.5,2272,885,1387,1578.5
sakia,FALSE,3862273,2376,904,1472,1640
jupon,FALSE,3861234,2053,526,1527,1289.5
kauru,FALSE,3861049,2405,642,1763,1523.5
ayahs,FALSE,3860871,2323,535,1788,1429
imide,FALSE,3860823,2371,831,1540,1601
puses,FALSE,3860733,2477,762,1715,1619.5
nitty,FALSE,3860291,2281,853,1428,1567
lipin,FALSE,3859814,2191,636,1555,1413.5
walls,FALSE,3859610,2369,697,1672,1533
cleek,FALSE,3859483.5,2354,1007,1347,1680.5
mitis,FALSE,3859123,2230,614,1616,1422
musky,TRUE,3858470,1992,792,1200,1392
gayal,FALSE,3858307,2274,767,1507,1520.5
tepee,TRUE,3858196,2069,1191,878,1630
calpa,FALSE,3857969,2351,728,1623,1539.5
chics,FALSE,3857249,2092,796,1296,1444
hashy,FALSE,3856504,2323,845,1478,1584
pills,FALSE,3856277,2259,654,1605,1456.5
genny,FALSE,3855787.5,2323,1042,1281,1682.5
myoma,FALSE,3855501.5,2297,506,1791,1401.5
ogeed,FALSE,3854941.5,2399,666,1733,1532.5
gimme,FALSE,3853059.5,2301,870,1431,1585.5
curch,FALSE,3852989,2121,838,1283,1479.5
darga,FALSE,3852602,2416,718,1698,1567
poulp,FALSE,3852002,2124,804,1320,1464
lazar,FALSE,3851992,2429,778,1651,1603.5
scull,FALSE,3851645,2171,889,1282,1530
apaid,FALSE,3851576,2272,785,1487,1528.5
whups,FALSE,3851329,1994,478,1516,1236
zambo,FALSE,3850777,2182,450,1732,1316
yarak,FALSE,3850609,2365,749,1616,1557
boord,FALSE,3850188,2147,966,1181,1556.5
telex,FALSE,3850108,2408,829,1579,1618.5
cleve,FALSE,3850083.5,2301,1046,1255,1673.5
kanzu,FALSE,3849981,2153,484,1669,1318.5
fossa,FALSE,3849961.5,2407,730,1677,1568.5
conch,TRUE,3849400,2050,907,1143,1478.5
dayan,FALSE,3849313,2246,737,1509,1491.5
bleed,TRUE,3849148.5,2341,987,1354,1664
vasal,FALSE,3848892,2324,746,1578,1535
garda,FALSE,3848873,2416,715,1701,1565.5
ferry,TRUE,3848572,2517,1057,1460,1787
bulky,TRUE,3848507,1991,890,1101,1440.5
coops,FALSE,3848206,2085,807,1278,1446
reefy,FALSE,3848163.5,2517,923,1594,1720
apply,TRUE,3847929.5,2320,786,1534,1553
mened,FALSE,3847712,2274,924,1350,1599
varna,FALSE,3847697,2445,756,1689,1600.5
flitt,FALSE,3847367,2169,995,1174,1582
gemel,FALSE,3847210,2302,892,1410,1597
scabs,FALSE,3846906,2242,773,1469,1507.5
tavas,FALSE,3846576,2343,701,1642,1522
heeds,FALSE,3846334.5,2423,593,1830,1508
logon,FALSE,3846259,2171,696,1475,1433.5
crick,TRUE,3846126,2134,996,1138,1565
boxty,FALSE,3846022,2061,967,1094,1514
wools,FALSE,3845851,2133,804,1329,1468.5
gongs,FALSE,3845550.5,2141,645,1496,1393
myall,FALSE,3845544,2272,755,1517,1513.5
umami,FALSE,3845112,2311,457,1854,1384
bacco,FALSE,3845108,2297,743,1554,1520
kopek,FALSE,3844782.5,2277,788,1489,1532.5
venin,FALSE,3844738.5,2402,712,1690,1557
verge,TRUE,3844719,2342,948,1394,1645
riffs,FALSE,3844718,2309,403,1906,1356
imaum,FALSE,3844607,2311,503,1808,1407
bolos,FALSE,3844326,2206,732,1474,1469
appui,FALSE,3844271.5,2359,353,2006,1356
camas,FALSE,3843983,2273,762,1511,1517.5
bumps,FALSE,3843885,1986,506,1480,1246
evade,TRUE,3843831,2484,887,1597,1685.5
libri,FALSE,3843614,2399,510,1889,1454.5
gadid,FALSE,3843585.5,2226,770,1456,1498
nabla,FALSE,3843196,2374,624,1750,1499
watts,FALSE,3843075,2388,673,1715,1530.5
songs,FALSE,3843049,2141,896,1245,1518.5
arroz,FALSE,3841109,2454,707,1747,1580.5
wises,FALSE,3840752,2515,719,1796,1617
reeky,FALSE,3840698.5,2512,943,1569,1727.5
fubsy,FALSE,3840251,1966,914,1052,1440
shaya,FALSE,3840004,2323,884,1439,1603.5
aspis,FALSE,3839857,2520,409,2111,1464.5
madid,FALSE,3839313.5,2224,762,1462,1493
zurfs,FALSE,3838430,2154,423,1731,1288.5
pujah,FALSE,3838358,2118,633,1485,1375.5
loofs,FALSE,3838088,2146,682,1464,1414
yowza,FALSE,3837000,2228,395,1833,1311.5
subas,FALSE,3836604,2251,808,1443,1529.5
adays,FALSE,3836129,2314,507,1807,1410.5
beget,TRUE,3836091,2290,1053,1237,1671.5
dowed,FALSE,3836034.5,2293,852,1441,1572.5
neves,FALSE,3836007,2373,682,1691,1527.5
feens,FALSE,3834519.5,2431,773,1658,1602
hitch,TRUE,3834392,2141,673,1468,1407
erevs,FALSE,3834374.5,2660,598,2062,1629
gumbo,TRUE,3834194,1995,444,1551,1219.5
juicy,TRUE,3834136,1996,988,1008,1492
pawky,FALSE,3833727,2068,891,1177,1479.5
ksars,FALSE,3833619,2566,531,2035,1548.5
summa,FALSE,3833350.5,2282,745,1537,1513.5
kerry,FALSE,3833026,2512,941,1571,1726.5
quims,FALSE,3832890,2049,579,1470,1314
loopy,TRUE,3832846,2084,1025,1059,1554.5
jambo,FALSE,3832797,2174,467,1707,1320.5
hebes,FALSE,3832562,2320,722,1598,1521
fests,FALSE,3831903,2548,633,1915,1590.5
poove,FALSE,3831704,2224,1135,1089,1679.5
embox,FALSE,3831080,2331,307,2024,1319
vells,FALSE,3830733,2471,595,1876,1533
shags,FALSE,3830630,2206,929,1277,1567.5
looks,FALSE,3830623,2141,702,1439,1421.5
chana,FALSE,3829960,2286,895,1391,1590.5
ghees,FALSE,3829678.5,2353,790,1563,1571.5
hosts,FALSE,3829525,2337,603,1734,1470
lobos,FALSE,3829282,2206,592,1614,1399
laldy,FALSE,3829271,2344,937,1407,1640.5
scapa,FALSE,3828522,2321,827,1494,1574
smurs,FALSE,3828092,2210,757,1453,1483.5
choux,FALSE,3827616,1994,676,1318,1335
flump,FALSE,3827581,1956,626,1330,1291
zonks,FALSE,3827376,2078,512,1566,1295
khazi,FALSE,3827210,2172,502,1670,1337
cyclo,FALSE,3826981,2186,497,1689,1341.5
rudds,FALSE,3825915,2282,471,1811,1376.5
debes,FALSE,3825827,2311,764,1547,1537.5
shams,FALSE,3825812,2204,921,1283,1562.5
ninth,TRUE,3825603,2243,656,1587,1449.5
bucks,FALSE,3825567,1992,506,1486,1249
arear,FALSE,3824926,2802,960,1842,1881
sposh,FALSE,3824191.5,2016,981,1035,1498.5
snush,FALSE,3824107.5,2004,928,1076,1466
wakfs,FALSE,3823841,2130,470,1660,1300
nylon,TRUE,3823587.5,2288,434,1854,1361
bedes,FALSE,3823495,2311,844,1467,1577.5
tabby,TRUE,3823284,2260,898,1362,1579
feces,FALSE,3823022,2329,788,1541,1558.5
sises,FALSE,3822848,2321,1002,1319,1661.5
macas,FALSE,3822415,2273,666,1607,1469.5
needy,TRUE,3821991.5,2393,889,1504,1641
pyxis,FALSE,3821512,2065,371,1694,1218
educe,FALSE,3821144,2331,833,1498,1582
snogs,FALSE,3820951,2141,809,1332,1475
twilt,FALSE,3820344,2156,874,1282,1515
bijou,FALSE,3820052,2071,511,1560,1291
menge,FALSE,3819861,2204,988,1216,1596
qapik,FALSE,3819725,2133,656,1477,1394.5
laksa,FALSE,3819516,2377,639,1738,1508
keens,FALSE,3818973.5,2426,657,1769,1541.5
colly,FALSE,3818917,2186,1115,1071,1650.5
greek,FALSE,3818555.5,2395,990,1405,1692.5
civie,FALSE,3818012,2300,1031,1269,1665.5
annex,TRUE,3817278,2552,693,1859,1622.5
cutto,FALSE,3816880,2245,692,1553,1468.5
kests,FALSE,3816357,2543,517,2026,1530
shuts,FALSE,3816132,2121,850,1271,1485.5
messy,FALSE,3815576.5,2389,964,1425,1676.5
farad,FALSE,3815192,2323,884,1439,1603.5
glebe,FALSE,3815118.5,2271,941,1330,1606
winna,FALSE,3814669.5,2300,670,1630,1485
igged,FALSE,3814521.5,2373,549,1824,1461
hilch,FALSE,3813708,2122,674,1448,1398
avant,FALSE,3813501,2275,898,1377,1586.5
molls,FALSE,3813444,2237,696,1541,1466.5
naffs,FALSE,3813391,2284,437,1847,1360.5
burbs,FALSE,3813388,2179,582,1597,1380.5
tyiyn,FALSE,3813001,2281,571,1710,1426
playa,FALSE,3811747,2320,717,1603,1518.5
dzhos,FALSE,3811515,2075,290,1785,1182.5
emery,FALSE,3810838.5,2608,803,1805,1705.5
squib,TRUE,3810768,2018,705,1313,1361.5
parma,FALSE,3809627,2390,741,1649,1565.5
daraf,FALSE,3809255,2323,767,1556,1545
weens,FALSE,3809194.5,2418,720,1698,1569
greve,FALSE,3809155.5,2342,1029,1313,1685.5
waacs,FALSE,3809087,2169,882,1287,1525.5
noobs,FALSE,3808595,2108,620,1488,1364
yahoo,FALSE,3808585,2378,509,1869,1443.5
fjord,TRUE,3808172,2114,652,1462,1383
unzip,TRUE,3808165,2035,345,1690,1190
apays,FALSE,3808138,2290,548,1742,1419
lazzo,FALSE,3808010,2265,481,1784,1373
kumys,FALSE,3807907,1992,306,1686,1149
guess,TRUE,3807775.5,2431,685,1746,1558
gymps,FALSE,3807598,1979,285,1694,1132
belly,TRUE,3807579,2388,1053,1335,1720.5
softs,FALSE,3807160,2165,845,1320,1505
kulak,FALSE,3807036.5,2216,594,1622,1405
wests,FALSE,3806578,2535,580,1955,1557.5
succi,FALSE,3806002,2170,771,1399,1470.5
galah,FALSE,3805973,2236,833,1403,1534.5
gally,FALSE,3805758,2274,1057,1217,1665.5
signs,FALSE,3805577,2115,853,1262,1484
feted,FALSE,3805274,2300,925,1375,1612.5
ollav,FALSE,3804236.5,2379,517,1862,1448
yapps,FALSE,3804071,2290,454,1836,1372
cinch,TRUE,3803494,2024,830,1194,1427
diked,FALSE,3803392.5,2275,761,1514,1518
zobus,FALSE,3803228,2050,457,1593,1253.5
gloss,TRUE,3802981.5,2239,767,1472,1503
duped,FALSE,3802690.5,2229,791,1438,1510
shuls,FALSE,3802472,2102,873,1229,1487.5
peaze,FALSE,3802165,2346,1135,1211,1740.5
binit,FALSE,3801905,2131,925,1206,1528
khoja,FALSE,3801752,2190,474,1716,1332
kanas,FALSE,3800889,2279,662,1617,1470.5
hamal,FALSE,3800471,2234,753,1481,1493.5
busky,FALSE,3800045,1961,858,1103,1409.5
lavas,FALSE,3799674,2324,640,1684,1482
gings,FALSE,3799644.5,2115,568,1547,1341.5
caman,FALSE,3799635,2205,856,1349,1530.5
suids,FALSE,3799127,2092,923,1169,1507.5
gunky,FALSE,3798835,1926,859,1067,1392.5
sokol,FALSE,3798354,2141,945,1196,1543
weber,FALSE,3798003,2354,912,1442,1633
bleep,TRUE,3797276.5,2317,925,1392,1621
sings,FALSE,3797143,2115,819,1296,1467
gurus,FALSE,3797102,2212,582,1630,1397
motts,FALSE,3796909,2256,672,1584,1464
swash,TRUE,3796732.5,2100,1027,1073,1563.5
sixes,FALSE,3796514,2358,934,1424,1646
kheth,FALSE,3796177,2304,619,1685,1461.5
pupil,TRUE,3796147,2098,700,1398,1399
deeps,FALSE,3795254.5,2390,616,1774,1503
ewest,FALSE,3795143.5,2535,717,1818,1626
quich,FALSE,3794998,1960,766,1194,1363
chill,TRUE,3794687,2122,926,1196,1524
ippon,FALSE,3793747.5,2216,415,1801,1315.5
benny,FALSE,3793090.5,2290,1100,1190,1695
qophs,FALSE,3792672,2045,424,1621,1234.5
gooly,FALSE,3791999,2038,1164,874,1601
sizes,FALSE,3791992,2356,933,1423,1644.5
achoo,FALSE,3791757,2409,380,2029,1394.5
snigs,FALSE,3791751,2115,831,1284,1473
abray,FALSE,3791163,2430,847,1583,1638.5
betty,FALSE,3791044,2407,1029,1378,1718
cloop,FALSE,3790810,2115,831,1284,1473
tewed,FALSE,3790570,2287,853,1434,1570
monos,FALSE,3790382,2139,693,1446,1416
droog,FALSE,3790111,2180,795,1385,1487.5
bocca,FALSE,3789524,2297,724,1573,1510.5
pipul,FALSE,3789119,2098,640,1458,1369
ulama,FALSE,3788601,2312,673,1639,1492.5
heben,FALSE,3788214,2252,816,1436,1534
mooly,FALSE,3787727,2036,1156,880,1596
cabas,FALSE,3787246,2242,758,1484,1500
soups,FALSE,3787006,2094,896,1198,1495
twist,TRUE,3786579,2126,883,1243,1504.5
punji,FALSE,3785651,2027,480,1547,1253.5
numen,FALSE,3785556.5,2361,732,1629,1546.5
posts,FALSE,3784633,2304,676,1628,1490
venue,TRUE,3783982,2212,930,1282,1571
pudgy,TRUE,3783811,1890,843,1047,1366.5
hists,FALSE,3783619,2311,526,1785,1418.5
angas,FALSE,3783465,2377,494,1883,1435.5
elves,FALSE,3783184,2471,676,1795,1573.5
cusso,FALSE,3782987.5,2196,693,1503,1444.5
durrs,FALSE,3782919,2282,648,1634,1465
gauss,FALSE,3782436.5,2284,791,1493,1537.5
humfs,FALSE,3782243,1959,387,1572,1173
happi,FALSE,3781767,2281,492,1789,1386.5
agood,FALSE,3781001,2252,647,1605,1449.5
razor,TRUE,3780682,2454,764,1690,1609
agave,FALSE,3779973,2414,930,1484,1672
iodin,FALSE,3779947,2240,676,1564,1458
texes,FALSE,3779626,2378,757,1621,1567.5
tunny,FALSE,3779430.5,2091,1020,1071,1555.5
swots,FALSE,3779078,2152,829,1323,1490.5
humpy,FALSE,3777001,1897,730,1167,1313.5
skols,FALSE,3776090,2141,818,1323,1479.5
tanka,FALSE,3774919,2328,711,1617,1519.5
mekka,FALSE,3774692.5,2465,480,1985,1472.5
seres,FALSE,3774546,2511,1125,1386,1818
slows,FALSE,3774158,2133,872,1261,1502.5
cumec,FALSE,3773629.5,2259,794,1465,1526.5
guqin,FALSE,3773417,1983,590,1393,1286.5
lysis,FALSE,3773273,2330,385,1945,1357.5
quoif,FALSE,3773206,2013,637,1376,1325
sykes,FALSE,3772476,2293,755,1538,1524
muses,FALSE,3771994,2429,727,1702,1578
gills,FALSE,3771810,2213,627,1586,1420
helve,FALSE,3771809,2232,893,1339,1562.5
graff,FALSE,3771117,2253,750,1503,1501.5
apgar,FALSE,3770981,2392,644,1748,1518
grama,FALSE,3770491,2344,821,1523,1582.5
dumpy,TRUE,3770266,1888,772,1116,1330
cooms,FALSE,3768838,2037,825,1212,1431
nandu,FALSE,3768760,2286,550,1736,1418
gowfs,FALSE,3768683,1992,491,1501,1241.5
sowls,FALSE,3768436,2133,869,1264,1501
wedel,FALSE,3768374,2268,874,1394,1571
wryly,TRUE,3768145,2096,905,1191,1500.5
usurp,TRUE,3767765,2258,422,1836,1340
refry,FALSE,3767602,2517,888,1629,1702.5
mills,FALSE,3767538,2211,619,1592,1415
fasts,FALSE,3767385,2401,695,1706,1548
sushi,TRUE,3767352,2101,671,1430,1386
primp,FALSE,3767300,2128,799,1329,1463.5
yecch,FALSE,3766848,2300,595,1705,1447.5
mayas,FALSE,3766765,2242,639,1603,1440.5
swede,FALSE,3766103.5,2238,1080,1158,1659
haggs,FALSE,3765763.5,2206,552,1654,1379
abaci,FALSE,3765505,2271,627,1644,1449
battu,FALSE,3765330,2300,728,1572,1514
delve,TRUE,3765074,2223,935,1288,1579
skios,FALSE,3764420,2140,810,1330,1475
skool,FALSE,3764009,2141,908,1233,1524.5
ainga,FALSE,3763999,2406,622,1784,1514
cohos,FALSE,3763990,2118,654,1464,1386
roofy,FALSE,3763598,2134,1027,1107,1580.5
jinks,FALSE,3763490,2044,452,1592,1248
alfas,FALSE,3763292,2382,566,1816,1474
nomoi,FALSE,3762748,2168,520,1648,1344
culls,FALSE,3762377,2171,694,1477,1432.5
sexts,FALSE,3762340,2378,795,1583,1586.5
hoods,FALSE,3761769,2040,697,1343,1368.5
jambs,FALSE,3761759,2119,445,1674,1282
spags,FALSE,3761705,2173,846,1327,1509.5
sifts,FALSE,3761254,2139,768,1371,1453.5
gowks,FALSE,3761218,1987,511,1476,1249
studs,FALSE,3761005,2112,713,1399,1412.5
skits,FALSE,3760550,2134,817,1317,1475.5
mulla,FALSE,3760400,2312,631,1681,1471.5
veery,FALSE,3760339.5,2459,978,1481,1718.5
tasks,FALSE,3760074,2396,624,1772,1510
cooze,FALSE,3760006,2212,1165,1047,1688.5
weave,TRUE,3759982,2308,1102,1206,1705
stook,FALSE,3759824,2160,932,1228,1546
stiff,TRUE,3759364,2139,770,1369,1454.5
fluky,FALSE,3759030,1931,921,1010,1426
kecks,FALSE,3758933.5,2324,409,1915,1366.5
izzat,FALSE,3758698,2258,463,1795,1360.5
sully,TRUE,3758499,2140,1190,950,1665
goosy,FALSE,3758234,2008,1173,835,1590.5
theft,TRUE,3757827,2309,758,1551,1533.5
amici,FALSE,3757654,2302,608,1694,1455
ummas,FALSE,3757159.5,2282,331,1951,1306.5
spams,FALSE,3756887,2171,838,1333,1504.5
yoops,FALSE,3756222,2054,615,1439,1334.5
heyed,FALSE,3756182,2222,776,1446,1499
rooky,FALSE,3756133,2129,1047,1082,1588
award,TRUE,3755739,2310,762,1548,1536
renne,FALSE,3755663.5,2443,1092,1351,1767.5
gassy,TRUE,3755330.5,2244,1034,1210,1639
serre,FALSE,3755243,2511,1347,1164,1929
sewed,FALSE,3755150,2238,1070,1168,1654
ember,TRUE,3755107,2458,697,1761,1577.5
bolls,FALSE,3755019,2206,762,1444,1484
eaved,FALSE,3754783,2484,861,1623,1672.5
jeers,FALSE,3753903.5,2538,627,1911,1582.5
anima,FALSE,3753789,2404,626,1778,1515
rumor,TRUE,3753679,2265,696,1569,1480.5
lazzi,FALSE,3753466,2239,434,1805,1336.5
noggs,FALSE,3753378.5,2141,495,1646,1318
hanap,FALSE,3753373,2184,731,1453,1457.5
cholo,FALSE,3753269,2148,806,1342,1477
toffs,FALSE,3753076,2165,524,1641,1344.5
myxos,FALSE,3752793,2043,310,1733,1176.5
samps,FALSE,3752225,2171,817,1354,1494
snobs,FALSE,3752075,2108,757,1351,1432.5
ducky,FALSE,3751948,1894,772,1122,1333
boson,FALSE,3751516,2108,794,1314,1451
massy,FALSE,3751058.5,2242,1026,1216,1634
mitts,FALSE,3751003,2230,595,1635,1412.5
klutz,FALSE,3750347,2009,529,1480,1269
swits,FALSE,3749878,2126,851,1275,1488.5
gelee,FALSE,3749843,2004,1211,793,1607.5
scaff,FALSE,3749780,2182,774,1408,1478
crook,TRUE,3749392,2160,954,1206,1557
gawky,TRUE,3749260,2022,864,1158,1443
abacs,FALSE,3749011,2242,652,1590,1447
stows,FALSE,3748741,2152,748,1404,1450
gutta,FALSE,3748137,2333,615,1718,1474
doved,FALSE,3747826.5,2248,875,1373,1561.5
docos,FALSE,3747767,2109,614,1495,1361.5
cuvee,FALSE,3747555,2110,1175,935,1642.5
theek,FALSE,3747486.5,2304,901,1403,1602.5
vises,FALSE,3747357,2470,679,1791,1574.5
dazed,FALSE,3747238.5,2370,862,1508,1616
naval,TRUE,3747179,2256,709,1547,1482.5
quack,TRUE,3747103,2045,781,1264,1413
tokos,FALSE,3746504,2160,608,1552,1384
breve,FALSE,3746458.5,2309,1087,1222,1698
nomos,FALSE,3746254,2139,545,1594,1342
melee,TRUE,3745571,2002,1203,799,1602.5
mawky,FALSE,3744988,2020,856,1164,1438
cecum,FALSE,3744935,2259,620,1639,1439.5
toddy,TRUE,3744907,2127,936,1191,1531.5
purrs,FALSE,3744762,2258,679,1579,1468.5
sunny,TRUE,3744010.5,2042,1237,805,1639.5
takky,FALSE,3743693.5,2195,884,1311,1539.5
bally,FALSE,3743061,2241,1115,1126,1678
moove,FALSE,3742965,2176,1100,1076,1638
booty,TRUE,3742962,2024,1199,825,1611.5
pisos,FALSE,3742597,2284,592,1692,1438
wasts,FALSE,3742060,2388,642,1746,1515
jetes,FALSE,3741490,2368,727,1641,1547.5
naggy,FALSE,3741420.5,2176,848,1328,1512
taffy,TRUE,3741118,2200,877,1323,1538.5
nappy,FALSE,3740930,2222,813,1409,1517.5
amnia,FALSE,3740793,2404,540,1864,1472
semee,FALSE,3740321,1972,1411,561,1691.5
exile,TRUE,3739898,2388,938,1450,1663
spics,FALSE,3739263,2059,881,1178,1470
fuzed,FALSE,3739162,2125,769,1356,1447
brood,TRUE,3739057,2147,934,1213,1540.5
fuzil,FALSE,3739014,1994,647,1347,1320.5
elven,FALSE,3738836,2403,770,1633,1586.5
botts,FALSE,3738484,2225,738,1487,1481.5
scops,FALSE,3737206,2085,736,1349,1410.5
sujee,FALSE,3736831,2158,1297,861,1727.5
exeat,FALSE,3736146.5,2669,679,1990,1674
villa,TRUE,3735763,2353,583,1770,1468
twill,FALSE,3735659,2156,777,1379,1466.5
alack,FALSE,3735427,2207,914,1293,1560.5
fytte,FALSE,3734728,2347,833,1514,1590
